"year","mean flow [cms]","site_no"
2018,0.990087683073333,"05577500"
2019,5.06896725944319,"05577500"
2020,4.33608834320255,"05577500"
2021,2.32288716446201,"05577500"
1979,6.51688557152801,"05579500"
1980,1.4821161178858,"05579500"
1981,7.5478747946712,"05579500"
1982,5.99797354329192,"05579500"
1983,9.52280803102428,"05579500"
1984,5.50370481285412,"05579500"
1985,4.01633270546752,"05579500"
1986,7.1890033756788,"05579500"
1987,3.17672347036004,"05579500"
1988,3.006907115881,"05579500"
1989,2.66039486947759,"05579500"
1990,7.11295906660872,"05579500"
1991,9.44082106323683,"05579500"
1992,5.21062467925398,"05579500"
1993,10.5278155778692,"05579500"
1994,7.20192051244697,"05579500"
1995,5.5758120331555,"05579500"
1996,3.59278885672355,"05579500"
1997,2.04428235681598,"05579500"
1998,6.40338544485027,"05579500"
1999,4.70172917105519,"05579500"
2000,2.79187084139964,"05579500"
2001,4.406163359287,"05579500"
2002,9.30930521583653,"05579500"
2003,2.52514119835663,"05579500"
2004,4.96458532642056,"05579500"
2005,6.82717381599588,"05579500"
2006,2.65506432012419,"05579500"
2007,5.46480766797825,"05579500"
2008,8.63062042575109,"05579500"
2009,7.51373941822677,"05579500"
2010,9.81977029001064,"05579500"
2011,4.72822675702018,"05579500"
2012,0.410192730180102,"05579500"
2013,4.4084287069965,"05579500"
2014,2.86196349157796,"05579500"
2015,5.75581407957908,"05579500"
2016,5.31076573643658,"05579500"
2017,3.60261970100109,"05579500"
2018,2.30130001893028,"05579500"
2019,8.21862408054817,"05579500"
2020,7.72221986266555,"05579500"
2021,3.27802485478296,"05579500"
1979,6.6171376073659,"05580000"
1980,1.85918242222161,"05580000"
1981,10.0315907005411,"05580000"
1982,6.41319424919061,"05580000"
1983,7.13700387453441,"05580000"
1984,5.75303041900978,"05580000"
1985,4.26438781809376,"05580000"
1986,8.1056262133056,"05580000"
1987,3.88220348859782,"05580000"
1988,2.44144409409807,"05580000"
1989,2.33486859688396,"05580000"
1990,6.4716665974319,"05580000"
1991,9.13327172116525,"05580000"
1992,5.27103746222989,"05580000"
1993,14.6699134098508,"05580000"
1994,6.3907735132987,"05580000"
1995,5.93830134048764,"05580000"
1996,3.11560708507444,"05580000"
1997,3.1710262799505,"05580000"
1998,7.67150180533342,"05580000"
1999,4.95922892170039,"05580000"
2000,1.14988410490259,"05580000"
2001,3.45673705337837,"05580000"
2002,5.66601973447461,"05580000"
2003,2.90416133753599,"05580000"
2004,5.51223587222918,"05580000"
2005,6.86278663751618,"05580000"
2006,2.7517546397517,"05580000"
2007,7.44485221539051,"05580000"
2008,10.3688133192301,"05580000"
2009,9.25288518344259,"05580000"
2010,11.6158988597684,"05580000"
2011,5.35536608631799,"05580000"
2012,0.85040018612777,"05580000"
2013,5.63546081451674,"05580000"
2014,3.6336397627816,"05580000"
2015,9.38353057874355,"05580000"
2016,7.32123903406829,"05580000"
2017,4.62894820789223,"05580000"
2018,2.74457379783421,"05580000"
2019,8.96781677573508,"05580000"
2020,9.47369382130204,"05580000"
2021,6.99551273917223,"05580000"
1979,52.2137045506077,"05582000"
1980,16.4674840583091,"05582000"
1981,64.7320004771924,"05582000"
1982,57.6427810132928,"05582000"
1983,66.2467578069141,"05582000"
1984,45.1549252196257,"05582000"
1985,37.2943727931622,"05582000"
1986,52.7386911242429,"05582000"
1987,29.4433913717447,"05582000"
1988,19.7371513926989,"05582000"
1989,16.4288912002995,"05582000"
1990,48.2489581569878,"05582000"
1991,62.4626185868457,"05582000"
1992,43.3998996922293,"05582000"
1993,95.1903762353518,"05582000"
1994,51.7434897400856,"05582000"
1995,56.8521591465991,"05582000"
1996,23.85090832786,"05582000"
1997,23.7535671812647,"05582000"
1998,63.0768226216424,"05582000"
1999,41.1696689844175,"05582000"
2000,14.3412447908119,"05582000"
2001,34.1058183116481,"05582000"
2002,52.4725127683773,"05582000"
2003,25.8252742098378,"05582000"
2004,39.6552675494862,"05582000"
2005,52.362426179344,"05582000"
2006,20.8606716080001,"05582000"
2007,44.838834050189,"05582000"
2008,65.7386420029423,"05582000"
2009,66.6286085406857,"05582000"
2010,88.63863378965,"05582000"
2011,41.8868997917556,"05582000"
2012,5.70052933196191,"05582000"
2013,39.9057523652816,"05582000"
2014,24.7140901261705,"05582000"
2015,61.5503506513682,"05582000"
2016,51.9805230894002,"05582000"
2017,34.820954448159,"05582000"
2018,22.2244574773562,"05582000"
2019,68.7358473929213,"05582000"
2020,59.903746913908,"05582000"
2021,38.7304635962597,"05582000"
1978,128.556775744973,"05583000"
1979,135.237611977956,"05583000"
1980,45.1247515308722,"05583000"
1981,139.045956283139,"05583000"
1982,138.450138803382,"05583000"
1983,164.463312744466,"05583000"
1984,136.215326824512,"05583000"
1985,96.0182366945304,"05583000"
1986,122.544527407895,"05583000"
1987,78.6375891346392,"05583000"
1988,60.3854427759064,"05583000"
1989,41.4418986115618,"05583000"
1990,110.330269072869,"05583000"
1991,142.541341250648,"05583000"
1992,83.8365884119987,"05583000"
1993,241.332068736075,"05583000"
1994,180.158448512012,"05583000"
1995,132.618807961459,"05583000"
1996,87.6653974095208,"05583000"
1997,61.5682717240015,"05583000"
1998,163.177262436922,"05583000"
1999,107.33566559388,"05583000"
2000,34.8161815577504,"05583000"
2001,102.636077641893,"05583000"
2002,173.48684434675,"05583000"
2003,53.194243238974,"05583000"
2004,103.361363456933,"05583000"
2005,143.650818565493,"05583000"
2006,50.5330803235265,"05583000"
2007,103.599548642037,"05583000"
2008,183.590184483637,"05583000"
2009,162.486021063922,"05583000"
2010,255.840224368168,"05583000"
2011,136.677349059901,"05583000"
2012,19.1894602576064,"05583000"
2013,115.414733394267,"05583000"
2014,73.8602656208398,"05583000"
2015,155.139389829471,"05583000"
2016,138.131742902524,"05583000"
2017,100.360799641069,"05583000"
2018,60.8622900748099,"05583000"
2019,200.569308954956,"05583000"
2020,174.201060964737,"05583000"
2021,105.923391973893,"05583000"
1976,8.4128770742138,"05584500"
1977,3.3247343183756,"05584500"
1978,17.4699610765025,"05584500"
1979,9.89589513845026,"05584500"
1980,7.29285295821337,"05584500"
1981,18.1867108853543,"05584500"
1982,18.4971876501967,"05584500"
1983,19.6645089120349,"05584500"
1984,12.9970650275719,"05584500"
1985,15.8250432289861,"05584500"
1986,20.7933502949721,"05584500"
1987,15.1450005868721,"05584500"
1988,2.83316009728364,"05584500"
1989,0.669062543711499,"05584500"
1990,11.5218903503563,"05584500"
1991,10.0424522739984,"05584500"
1992,6.02232403007909,"05584500"
1993,38.1455879120133,"05584500"
1994,11.18085156234,"05584500"
1995,21.0664100324072,"05584500"
1996,16.8309261837494,"05584500"
1997,12.1314209417962,"05584500"
1998,20.0635049144297,"05584500"
1999,16.005530152916,"05584500"
2000,6.64152680751744,"05584500"
2001,15.196141587218,"05584500"
2002,23.0940824253669,"05584500"
2003,3.61590597623057,"05584500"
2004,9.88425445364067,"05584500"
2005,17.2151699718972,"05584500"
2006,3.41680208347029,"05584500"
2007,8.20755631629256,"05584500"
2008,12.9563088845935,"05584500"
2009,26.4323593227904,"05584500"
2010,47.9647065266554,"05584500"
2011,21.5086415922849,"05584500"
2012,3.54937128406451,"05584500"
2013,17.9685198865336,"05584500"
2014,9.96590446812576,"05584500"
2015,17.1537588780656,"05584500"
2016,13.4674728352391,"05584500"
2017,8.79182052273152,"05584500"
2018,6.62064067978737,"05584500"
2019,29.8648808913608,"05584500"
2020,15.3101668547823,"05584500"
2021,15.4650872359876,"05584500"
1976,16.3047395601219,"05585000"
1977,7.83794791404787,"05585000"
1978,39.4801230112201,"05585000"
1979,19.5335812683217,"05585000"
1980,13.1143361850346,"05585000"
1981,38.5881035604062,"05585000"
1982,38.9750746006445,"05585000"
1983,37.53153607905,"05585000"
1984,31.2599338117917,"05585000"
1985,35.6934158798782,"05585000"
1986,39.2198717979917,"05585000"
1987,26.8329660385577,"05585000"
1988,5.40922170915496,"05585000"
1989,1.42151810057176,"05585000"
1990,28.3939535292413,"05585000"
1991,26.1999099663154,"05585000"
1992,14.874003818393,"05585000"
1993,69.4401998536918,"05585000"
1994,24.0090394417909,"05585000"
1995,43.8113592192115,"05585000"
1996,30.5090035408361,"05585000"
1997,20.3602004410841,"05585000"
1998,38.5531147995507,"05585000"
1999,29.3608458250699,"05585000"
2000,9.79515305371592,"05585000"
2001,26.6856408570395,"05585000"
2002,37.9731314796395,"05585000"
2003,7.46430518670315,"05585000"
2004,18.3019050713436,"05585000"
2005,29.6751395456419,"05585000"
2006,5.04918851305901,"05585000"
2007,12.9141002712819,"05585000"
2008,27.0943864477804,"05585000"
2009,47.463627273643,"05585000"
2010,87.5070770926775,"05585000"
2011,38.3568519010754,"05585000"
2012,5.56757013299606,"05585000"
2013,41.6377208533594,"05585000"
2014,18.6629274599461,"05585000"
2015,38.9435924739146,"05585000"
2016,23.9175302852591,"05585000"
2017,19.4697713884909,"05585000"
2018,14.4332905451174,"05585000"
2019,67.0248271647243,"05585000"
2020,33.745278659672,"05585000"
2021,31.0966452333496,"05585000"
1976,618.019040418018,"05586100"
1977,357.354722152658,"05586100"
1978,768.816343381772,"05586100"
1979,791.552831505795,"05586100"
1980,524.868221129975,"05586100"
1981,790.89805292127,"05586100"
1982,896.924083765699,"05586100"
1983,969.568043859502,"05586100"
1984,774.163237611464,"05586100"
1985,712.065504238892,"05586100"
1986,740.334250758943,"05586100"
1987,599.635211291081,"05586100"
1988,448.607704384953,"05586100"
1989,342.577207368259,"05586100"
1990,761.273200991562,"05586100"
1991,888.92399281354,"05586100"
1992,538.208086296334,"05586100"
1993,1325.6124330391,"05586100"
1994,844.858325039817,"05586100"
1995,832.851206375488,"05586100"
1996,621.491335677653,"05586100"
1997,610.289327761795,"05586100"
1998,881.584111073976,"05586100"
1999,694.710768532938,"05586100"
2000,376.801288310546,"05586100"
2001,659.327123436253,"05586100"
2002,815.408029012383,"05586100"
2003,363.053778410858,"05586100"
2004,576.845881587365,"05586100"
2005,658.851555578061,"05586100"
2006,390.685589838616,"05586100"
2007,832.210392263145,"05586100"
2008,955.127228015487,"05586100"
2009,1175.14214206402,"05586100"
2010,1173.93654263232,"05586100"
2011,827.062156852116,"05586100"
2012,357.723006490731,"05586100"
2013,780.759846117273,"05586100"
2014,713.351011483629,"05586100"
2015,889.892972022156,"05586100"
2016,866.236314631978,"05586100"
2017,827.147495293227,"05586100"
2018,648.430180310378,"05586100"
2019,1190.81260726404,"05586100"
2020,1051.08420035761,"05586100"
2021,617.703686686328,"05586100"
1979,16.6586765900513,"05587000"
1980,3.92267238007537,"05587000"
1981,14.3477891851642,"05587000"
1982,21.7727843826755,"05587000"
1983,25.0601762950764,"05587000"
1984,29.4188126924853,"05587000"
1985,22.1145260491249,"05587000"
1986,12.9958576010824,"05587000"
1987,7.4854846361789,"05587000"
1988,9.93718602246898,"05587000"
1989,5.54616856192955,"05587000"
1990,12.7698503768598,"05587000"
1991,17.849000440789,"05587000"
1992,4.09275914252591,"05587000"
1993,32.498709272564,"05587000"
1994,25.1633504703797,"05587000"
1995,17.0439020712668,"05587000"
1996,14.9399526704276,"05587000"
1997,8.85416582883874,"05587000"
1998,20.560047554086,"05587000"
1999,10.2285802131332,"05587000"
2000,8.80874422099064,"05587000"
2001,16.1075531793158,"05587000"
2002,36.5987046824808,"05587000"
2003,8.72453673679101,"05587000"
2004,11.542581001021,"05587000"
2005,20.1572671797299,"05587000"
2006,2.96229434518424,"05587000"
2007,10.8619551408236,"05587000"
2008,26.7998517876455,"05587000"
2009,18.2006568824874,"05587000"
2010,43.2097930317393,"05587000"
2011,20.5212651116211,"05587000"
2012,7.59220375887966,"05587000"
2013,26.9831694529533,"05587000"
2014,11.3923537232332,"05587000"
2015,34.4801747786822,"05587000"
2016,25.1233559931252,"05587000"
2017,17.6863143398708,"05587000"
2018,5.08305468551194,"05587000"
2019,27.7428631169803,"05587000"
2020,30.2451849221679,"05587000"
2021,19.8173936493369,"05587000"
1979,4.29298836406365,"05587900"
1980,0.922187564425437,"05587900"
1981,1.28954459837966,"05587900"
1982,4.40141705992736,"05587900"
1983,6.78677311594002,"05587900"
1984,6.19330739489289,"05587900"
1985,8.42720836788602,"05587900"
1986,4.41431480159528,"05587900"
1987,2.39645788097135,"05587900"
1988,3.12692561742575,"05587900"
1989,2.62533247681524,"05587900"
1990,4.08537002229251,"05587900"
1991,4.48233186657284,"05587900"
1992,1.32175760879565,"05587900"
1993,7.36411715060888,"05587900"
1994,6.14821969648223,"05587900"
1995,5.21822851839401,"05587900"
1996,3.46858616360336,"05587900"
1997,2.60191638437837,"05587900"
1998,4.98126849315686,"05587900"
1999,3.44671264509737,"05587900"
2000,3.23728085509358,"05587900"
2001,2.93820414863674,"05587900"
2002,8.42721147110207,"05587900"
2003,2.43309134632831,"05587900"
2004,5.40791180822185,"05587900"
2005,5.05891794072383,"05587900"
2006,1.45015697517878,"05587900"
2007,2.44162131141937,"05587900"
2008,9.97484582740319,"05587900"
2009,7.03785510157304,"05587900"
2010,10.3961873084616,"05587900"
2011,7.16841671004091,"05587900"
2012,2.99284767092304,"05587900"
2013,6.57902288748717,"05587900"
2014,3.6612581408747,"05587900"
2015,7.46979019062871,"05587900"
2016,8.82433390681249,"05587900"
2017,6.63209951883821,"05587900"
2018,2.97164828370817,"05587900"
2019,9.04371421318076,"05587900"
2020,9.34927330690055,"05587900"
2021,5.96933092881315,"05587900"
1978,16.7774741203596,"05591200"
1979,16.419130248094,"05591200"
1980,5.25006252537155,"05591200"
1981,11.8075960512532,"05591200"
1982,16.5415986691285,"05591200"
1983,15.0941656114034,"05591200"
1984,16.7829260512453,"05591200"
1985,10.7067642962966,"05591200"
1986,13.8883388691318,"05591200"
1987,7.42962540969322,"05591200"
1988,10.6242850766254,"05591200"
1989,9.82406302744812,"05591200"
1990,11.9116313690077,"05591200"
1991,13.8243451237507,"05591200"
1992,7.78626938090974,"05591200"
1993,23.3561369652119,"05591200"
1994,18.867179801967,"05591200"
1995,11.0604192091251,"05591200"
1996,14.0476966394263,"05591200"
1997,9.38524112619479,"05591200"
1998,19.1748947045333,"05591200"
1999,10.5922913113902,"05591200"
2000,6.63934426085907,"05591200"
2001,11.6130476796402,"05591200"
2002,20.3889271258197,"05591200"
2003,3.74589772684813,"05591200"
2004,12.4267815532743,"05591200"
2005,16.2564286310957,"05591200"
2006,8.46141371096681,"05591200"
2007,9.98967313368032,"05591200"
2008,22.1389182787018,"05591200"
2009,18.8874282866306,"05591200"
2010,19.274717406513,"05591200"
2011,13.9426156692865,"05591200"
2012,2.79602326641514,"05591200"
2013,13.6856895520454,"05591200"
2014,7.94868406488722,"05591200"
2015,10.5603049120538,"05591200"
2016,14.3519634747107,"05591200"
2017,11.0735799483525,"05591200"
2018,9.07709177338277,"05591200"
2019,18.8551082915698,"05591200"
2020,18.3436407599124,"05591200"
2021,9.67775414918322,"05591200"
1979,36.7415813872912,"05592000"
1980,11.5023687098154,"05592000"
1981,20.3867794699563,"05592000"
1982,36.8185721772536,"05592000"
1983,33.2056529022144,"05592000"
1984,36.457409677599,"05592000"
1985,25.0622763800179,"05592000"
1986,24.840008531124,"05592000"
1987,15.6837624642443,"05592000"
1988,22.0459452972674,"05592000"
1989,18.6939518457961,"05592000"
1990,18.9200133762994,"05592000"
1991,27.3140032985068,"05592000"
1992,11.7024898978406,"05592000"
1993,42.4549900196781,"05592000"
1994,43.9721523418312,"05592000"
1995,21.340009857167,"05592000"
1996,27.8336456423539,"05592000"
1997,17.9907087847601,"05592000"
1998,35.6743853909966,"05592000"
1999,22.6361456168424,"05592000"
2000,8.33587218043279,"05592000"
2001,26.8230822789551,"05592000"
2002,44.3369198713003,"05592000"
2003,6.54245605518707,"05592000"
2004,24.4532099228656,"05592000"
2005,33.4319006256801,"05592000"
2006,15.8934778042547,"05592000"
2007,20.9207343379482,"05592000"
2008,41.7113916265388,"05592000"
2009,44.4909247253454,"05592000"
2010,43.3500894124121,"05592000"
2011,32.4523627244867,"05592000"
2012,7.24452854243474,"05592000"
2013,30.8519806819742,"05592000"
2014,16.498884221577,"05592000"
2015,22.8226644169508,"05592000"
2016,32.2129774596054,"05592000"
2017,25.3051534624401,"05592000"
2018,21.3109172067883,"05592000"
2019,40.8829162896902,"05592000"
2020,42.6982530645953,"05592000"
2021,23.6326270776163,"05592000"
1979,47.1372310105135,"05592100"
1980,14.4791153378856,"05592100"
1981,24.1680016834606,"05592100"
1982,46.4618936197208,"05592100"
1983,43.8925083186681,"05592100"
1984,47.4689608838188,"05592100"
1985,33.9703691379166,"05592100"
1986,30.9241452117036,"05592100"
1987,18.2398582591178,"05592100"
1988,27.7666562332086,"05592100"
1989,22.5751984703227,"05592100"
1990,23.4770706320648,"05592100"
1991,35.5317460822133,"05592100"
1992,13.6180046819201,"05592100"
1993,53.7977411784314,"05592100"
1994,54.9591973619533,"05592100"
1995,30.147045608906,"05592100"
1996,36.2808433572188,"05592100"
1997,22.3348543879935,"05592100"
1998,42.0384918953293,"05592100"
1999,29.2991694062669,"05592100"
2000,11.1364122030257,"05592100"
2001,33.4072843809534,"05592100"
2002,56.8107079383394,"05592100"
2003,7.56088502792059,"05592100"
2004,30.4069623149464,"05592100"
2005,43.6731807669725,"05592100"
2006,19.2618093655433,"05592100"
2007,23.2445388961173,"05592100"
2008,50.6739636821569,"05592100"
2009,53.1222098366362,"05592100"
2010,52.5909004603187,"05592100"
2011,43.0585267658499,"05592100"
2012,10.3595054807907,"05592100"
2013,40.9753378379273,"05592100"
2014,20.6622597324168,"05592100"
2015,31.1295470814179,"05592100"
2016,40.62757211693,"05592100"
2017,31.249214849976,"05592100"
2018,29.4957736585067,"05592100"
2019,54.8235169986267,"05592100"
2020,56.7460084911072,"05592100"
2021,31.1576467026638,"05592100"
1979,63.5132123773241,"05592500"
1980,22.1818391291947,"05592500"
1981,30.0454928639838,"05592500"
1982,62.7514504198062,"05592500"
1983,66.0982689193808,"05592500"
1984,71.1686371362776,"05592500"
1985,55.9943604106708,"05592500"
1986,41.9426801000819,"05592500"
1987,26.3646907380608,"05592500"
1988,42.1122568667815,"05592500"
1989,32.018284881269,"05592500"
1990,34.0941909490467,"05592500"
1991,51.4648209396575,"05592500"
1992,16.9268978116894,"05592500"
1993,79.6744511941389,"05592500"
1994,88.8036473025984,"05592500"
1995,49.5994001973702,"05592500"
1996,55.0533651309979,"05592500"
1997,33.519465640814,"05592500"
1998,58.8632758819832,"05592500"
1999,44.8097413998102,"05592500"
2000,20.3917657017847,"05592500"
2001,49.0214262098451,"05592500"
2002,80.8326722749386,"05592500"
2003,13.9796934564917,"05592500"
2004,47.0383436610899,"05592500"
2005,60.5627754206303,"05592500"
2006,27.8247383689902,"05592500"
2007,32.1730422652039,"05592500"
2008,71.3541821115818,"05592500"
2009,74.0016559016807,"05592500"
2010,77.470112711999,"05592500"
2011,68.9153994730191,"05592500"
2012,20.6604353211832,"05592500"
2013,62.9387139917643,"05592500"
2014,29.9513024991175,"05592500"
2015,51.2566727237474,"05592500"
2016,64.000173320144,"05592500"
2017,42.2411474188478,"05592500"
2018,43.5424500332304,"05592500"
2019,78.6982337341088,"05592500"
2020,77.1387645088304,"05592500"
2021,45.2905847252706,"05592500"
1979,5.77162840679073,"05592800"
1980,1.32415200866643,"05592800"
1981,1.39389205804184,"05592800"
1982,5.49977038976722,"05592800"
1983,7.06369041960902,"05592800"
1984,7.20822479457863,"05592800"
1985,5.64473247227058,"05592800"
1986,4.32960115140795,"05592800"
1987,1.92477939697784,"05592800"
1988,3.76218451258128,"05592800"
1989,2.12855285407492,"05592800"
1990,4.07987061636052,"05592800"
1991,3.50393621757802,"05592800"
1992,0.822143838346714,"05592800"
1993,5.87226104815694,"05592800"
1994,5.6212923299094,"05592800"
1995,4.73824893149242,"05592800"
1996,3.81567859431962,"05592800"
1997,2.64854557729708,"05592800"
1998,4.5771990012316,"05592800"
1999,4.09857525104405,"05592800"
2000,2.12677986635304,"05592800"
2001,3.03189128539613,"05592800"
2002,6.19939354929211,"05592800"
2003,1.53724667463628,"05592800"
2004,4.16699239984537,"05592800"
2005,4.24517040098868,"05592800"
2006,1.57844264337664,"05592800"
2007,2.33305789435351,"05592800"
2008,4.75988681542797,"05592800"
2009,5.24175737110796,"05592800"
2010,7.06689371436672,"05592800"
2011,6.358758433243,"05592800"
2012,2.62307283054911,"05592800"
2013,7.08747889797074,"05592800"
2014,2.50498459683595,"05592800"
2015,4.89108232148227,"05592800"
2016,6.24146135428486,"05592800"
2017,4.87404333800843,"05592800"
2018,3.91768646063693,"05592800"
2019,7.60352820940955,"05592800"
2020,7.51021235583567,"05592800"
2021,4.7276553277345,"05592800"
1979,92.8458965168274,"05593000"
1980,29.1273580696562,"05593000"
1981,33.7328893239927,"05593000"
1982,83.6014935128679,"05593000"
1983,94.9647724292146,"05593000"
1984,103.509291900257,"05593000"
1985,83.056103293767,"05593000"
1986,55.1507588881273,"05593000"
1987,30.2264879395403,"05593000"
1988,54.367873080421,"05593000"
1989,37.6371850691455,"05593000"
1990,48.6451612649463,"05593000"
1991,62.9786834143647,"05593000"
1992,21.2468416199995,"05593000"
1993,91.641538371547,"05593000"
1994,113.000741636438,"05593000"
1995,62.0595108231973,"05593000"
1996,66.5141058039075,"05593000"
1997,44.554191558883,"05593000"
1998,76.2419063514481,"05593000"
1999,61.7901516708904,"05593000"
2000,32.8299017850098,"05593000"
2001,59.6790337986042,"05593000"
2002,104.210059849746,"05593000"
2003,24.0038337968831,"05593000"
2004,63.9151686231351,"05593000"
2005,76.498891429794,"05593000"
2006,34.5259937635187,"05593000"
2007,45.829869366812,"05593000"
2008,104.507971366409,"05593000"
2009,101.284549475896,"05593000"
2010,103.359654526034,"05593000"
2011,101.234005844638,"05593000"
2012,33.4429924562648,"05593000"
2013,100.579048825191,"05593000"
2014,46.0512838312947,"05593000"
2015,80.8805005921613,"05593000"
2016,90.5225672081204,"05593000"
2017,67.676890435214,"05593000"
2018,64.2188216405909,"05593000"
2019,121.823068468702,"05593000"
2020,116.897171915951,"05593000"
2021,70.9999615740395,"05593000"
1980,2.19788660583595,"05593520"
1981,1.49963713661161,"05593520"
1982,7.81319999317241,"05593520"
1983,7.09037563892145,"05593520"
1984,11.6285817309945,"05593520"
1985,12.2862361065221,"05593520"
1986,9.15243321721685,"05593520"
1987,2.29414578139589,"05593520"
1988,7.16657245918968,"05593520"
1989,4.72508342621801,"05593520"
1990,7.9302447683723,"05593520"
1991,6.58433419921293,"05593520"
1992,2.62866630227354,"05593520"
1993,11.2734100068634,"05593520"
1994,10.7421394207464,"05593520"
1995,8.8457330662957,"05593520"
1996,7.09745150141434,"05593520"
1997,6.09096939702946,"05593520"
1998,8.12645413637089,"05593520"
1980,4.39195479252438,"05594000"
1981,7.19327793671703,"05594000"
1982,23.7689512557276,"05594000"
1983,29.4686979794967,"05594000"
1984,28.4063580923687,"05594000"
1985,25.7451645686974,"05594000"
1986,16.23670891186,"05594000"
1987,7.25093569074772,"05594000"
1988,13.3420666137468,"05594000"
1989,9.16681084683187,"05594000"
1990,16.7109268710741,"05594000"
1991,19.0689366115348,"05594000"
1992,3.26057299060339,"05594000"
1993,23.6849161653535,"05594000"
1994,23.979046739703,"05594000"
1995,18.8115946633442,"05594000"
1996,16.2145630988645,"05594000"
1997,11.4810070558221,"05594000"
1998,19.421500743925,"05594000"
1999,17.2217084732844,"05594000"
2000,9.74609791443928,"05594000"
2001,13.5540950155331,"05594000"
2002,31.7111361965726,"05594000"
2003,7.23258016786874,"05594000"
2004,19.2158702875866,"05594000"
2005,21.1227264464945,"05594000"
2006,5.56621056366907,"05594000"
2007,9.32779483375184,"05594000"
2008,25.4572668588768,"05594000"
2009,21.3839668098358,"05594000"
2010,35.2444812542958,"05594000"
2011,31.2978576423519,"05594000"
2012,10.6586299518311,"05594000"
2013,26.4062038915839,"05594000"
2014,11.4905572031864,"05594000"
2015,24.3314557112913,"05594000"
2016,25.7938659621871,"05594000"
2017,20.776209706363,"05594000"
2018,14.1031159974012,"05594000"
2019,33.899074181939,"05594000"
2020,28.520329530581,"05594000"
2021,18.8922550062744,"05594000"
1976,41.512496776481,"05594100"
1977,36.8776884593371,"05594100"
1978,124.442066436201,"05594100"
1979,145.361466407765,"05594100"
1980,40.7476324507959,"05594100"
1981,49.1686738109623,"05594100"
1982,146.60298556513,"05594100"
1983,165.305060095425,"05594100"
1984,188.419986263448,"05594100"
1985,153.240454353948,"05594100"
1986,98.4822522949312,"05594100"
1987,48.7318185728745,"05594100"
1988,101.324175255474,"05594100"
1989,71.3876230798467,"05594100"
1990,86.0057877205711,"05594100"
1991,114.182446304623,"05594100"
1992,33.7986319308629,"05594100"
1993,155.658713033833,"05594100"
1994,180.872731264112,"05594100"
1995,121.470892238317,"05594100"
1996,105.751815922105,"05594100"
1997,74.8875852910152,"05594100"
1998,122.599609492612,"05594100"
1999,109.876734048564,"05594100"
2000,62.5131520436249,"05594100"
2001,88.7765717426459,"05594100"
2002,163.125904211453,"05594100"
2003,48.3973694641201,"05594100"
2004,102.978621820359,"05594100"
2005,122.279396387443,"05594100"
2006,52.9995940128398,"05594100"
2007,71.2242387553195,"05594100"
2008,183.789098724112,"05594100"
2009,151.29745321065,"05594100"
2010,165.356030418889,"05594100"
2011,160.734410769917,"05594100"
2012,60.0060589293122,"05594100"
2013,196.349400622414,"05594100"
2014,72.3149804033206,"05594100"
2015,151.281704389245,"05594100"
2016,146.288387288491,"05594100"
2017,103.457498927787,"05594100"
2018,98.1297424688216,"05594100"
2019,201.589568808639,"05594100"
2020,183.278853910447,"05594100"
2021,113.232241553052,"05594100"
1979,12.9168951451934,"05594800"
1980,2.36494540680518,"05594800"
1981,3.58493490065391,"05594800"
1982,11.1497998031463,"05594800"
1983,17.2541011650426,"05594800"
1984,17.3814657466557,"05594800"
1985,17.2929635153206,"05594800"
1986,9.90435275007895,"05594800"
1987,5.50615146734761,"05594800"
1988,10.5696278526371,"05594800"
1989,6.54571332480241,"05594800"
1990,9.65304112645894,"05594800"
1991,10.7921541544899,"05594800"
1992,3.77305861881219,"05594800"
1993,16.5267499943927,"05594800"
1994,15.015140877344,"05594800"
1995,16.5173782819507,"05594800"
1996,9.609315392262,"05594800"
1997,8.49247711754873,"05594800"
1998,14.0074816323925,"05594800"
1999,11.0923437581583,"05594800"
2000,8.01828773166256,"05594800"
2001,8.39772817379512,"05594800"
2002,14.0343275543581,"05594800"
2003,7.4045865492847,"05594800"
2004,12.2754284884116,"05594800"
2005,13.478784388177,"05594800"
2006,4.79599056195351,"05594800"
2007,6.08485083162211,"05594800"
2008,24.5647974545014,"05594800"
2009,11.6247237440097,"05594800"
2010,19.116771682114,"05594800"
2011,17.2704202023951,"05594800"
2012,6.03181995363052,"05594800"
2013,18.7310031380914,"05594800"
2014,6.95477771164031,"05594800"
2015,16.1745272157669,"05594800"
2016,17.7748300690389,"05594800"
2017,14.6164101999206,"05594800"
2018,11.0605435517842,"05594800"
2019,22.6867889953947,"05594800"
2020,21.2929003618812,"05594800"
2021,13.5523127648424,"05594800"
1979,3.84355804920204,"05595200"
1980,1.00065236118559,"05595200"
1981,2.55117718093561,"05595200"
1982,4.30152291440462,"05595200"
1983,4.37757498151479,"05595200"
1984,5.45530234767185,"05595200"
1985,4.78577512268544,"05595200"
1986,3.64932930884124,"05595200"
1987,2.39709940131356,"05595200"
1988,3.57790317027181,"05595200"
1989,2.5134110417239,"05595200"
1990,2.81633147550784,"05595200"
1991,2.8598773545948,"05595200"
1992,1.99385414230204,"05595200"
1993,5.25759274429238,"05595200"
1994,4.68419677623092,"05595200"
1995,5.27877219376813,"05595200"
1996,3.22269695889686,"05595200"
1997,2.88252307364964,"05595200"
1998,3.93930778012868,"05595200"
1999,3.24237200569477,"05595200"
2000,2.11971710862052,"05595200"
